"","zip","state","state_name","city","x2020_01","region","division"
"21931","15924","PA","Pennsylvania","Shade Township",46166,"Northeast","Middle Atlantic"
"21932","20144","VA","Virginia","Delaplane",674855,"South","South Atlantic"
"21933","51238","IA","Iowa","Hospers",148368,"Midwest","West North Central"
"21934","59411","MT","Montana","Cut Bank",133465,"West","Mountain"
"21935","61014","IL","Illinois","Chadwick",96139,"Midwest","East North Central"
"21936","66755","KS","Kansas","Moran",90908,"Midwest","West North Central"
"21937","73546","OK","Oklahoma","Grandfield",36478,"South","West South Central"
"21938","82325","WY","Wyoming","Grand Encampment",175466,"West","Mountain"
"21939","98644","WA","Washington","Ilwaco",211209,"West","Pacific"
"21940","14859","NY","New York","Town Of Barton",123213,"Northeast","Middle Atlantic"
"21941","21733","MD","Maryland","Fairplay",275289,"South","South Atlantic"
"21942","95323","CA","California","Hickman",427189,"West","Pacific"
"21943","53569","WI","Wisconsin","Montfort",124154,"Midwest","East North Central"
"21944","95433","CA","California","Sonoma",617443,"West","Pacific"
"21945","43728","OH","Ohio","Chesterhill",78751,"Midwest","East North Central"
"21946","62431","IL","Illinois","Herrick",93816,"Midwest","East North Central"
"21947","72951","AR","Arkansas","Ratcliff",86598,"South","West South Central"
"21948","84724","UT","Utah","Elsinore",157468,"West","Mountain"
"21949","48727","MI","Michigan","Clifford",98620,"Midwest","East North Central"
"21950","31065","GA","Georgia","Montrose",107002,"South","South Atlantic"
"21951","95553","CA","California","Myers Flat",303296,"West","Pacific"
"21952","57761","SD","South Dakota","New Underwood",170202,"Midwest","West North Central"
"21953","69024","NE","Nebraska","Culbertson",202904,"Midwest","West North Central"
"21954","79852","TX","Texas","Terlingua",123421,"South","West South Central"
"21955","81091","CO","Colorado","Weston",228603,"West","Mountain"
"21956","18087","PA","Pennsylvania","Upper Macungie Township",234016,"Northeast","Middle Atlantic"
"21957","4939","ME","Maine","Garland",119622,"Northeast","New England"
"21958","24565","VA","Virginia","Java",109515,"South","South Atlantic"
"21959","49322","MI","Michigan","Coral",130769,"Midwest","East North Central"
"21960","63352","MO","Missouri","Laddonia",90114,"Midwest","West North Central"
"21961","76484","TX","Texas","Palo Pinto",139009,"South","West South Central"
"21962","2802","RI","Rhode Island","Manville",261755,"Northeast","New England"
"21963","99171","WA","Washington","Saint John",162823,"West","Pacific"
"21964","16872","PA","Pennsylvania","Miles Township",182501,"Northeast","Middle Atlantic"
"21965","1368","MA","Massachusetts","Royalston",231250,"Northeast","New England"
"21966","23874","VA","Virginia","Newsoms",128897,"South","South Atlantic"
"21967","51570","IA","Iowa","Shelby",134495,"Midwest","West North Central"
"21968","66845","KS","Kansas","Cottonwood Falls",89707,"Midwest","West North Central"
"21969","20692","MD","Maryland","Valley Lee",341973,"South","South Atlantic"
"21970","95528","CA","California","Carlotta",318684,"West","Pacific"
"21971","15927","PA","Pennsylvania","Colver",59514,"Northeast","Middle Atlantic"
"21972","67464","KS","Kansas","Marquette",100263,"Midwest","West North Central"
"21973","61560","IL","Illinois","Putnam",141010,"Midwest","East North Central"
"21974","83203","ID","Idaho","Fort Hall",122201,"West","Mountain"
"21975","93461","CA","California","Shandon",329518,"West","Pacific"
"21976","14841","NY","New York","Town Of Hector",182270,"Northeast","Middle Atlantic"
"21977","32426","FL","Florida","Campbellton",64051,"South","South Atlantic"
"21978","79042","TX","Texas","Happy",91883,"South","West South Central"
"21979","88339","NM","New Mexico","Cloudcroft",187382,"West","Mountain"
"21980","35554","AL","Alabama","Eldridge",74376,"South","East South Central"
"21981","42324","KY","Kentucky","Belton",89630,"South","East South Central"
"21982","3243","NH","New Hampshire","Hill",204341,"Northeast","New England"
"21983","65463","MO","Missouri","Eldridge",145450,"Midwest","West North Central"
"21984","11547","NY","New York","Glenwood Landing",680847,"Northeast","Middle Atlantic"
"21985","88065","NM","New Mexico","Silver City",121919,"West","Mountain"
"21986","85920","AZ","Arizona","Alpine",257125,"West","Mountain"
"21987","71407","LA","Louisiana","Bentley",136163,"South","West South Central"
"21988","18631","PA","Pennsylvania","Mifflinville",133333,"Northeast","Middle Atlantic"
"21989","2047","MA","Massachusetts","Scituate",429515,"Northeast","New England"
"21990","3605","NH","New Hampshire","Lempster",176426,"Northeast","New England"
"21991","80457","CO","Colorado","Kittredge",373398,"West","Mountain"
"21992","35647","AL","Alabama","Lester",119528,"South","East South Central"
"21993","87560","NM","New Mexico","Ribera",160219,"West","Mountain"
"21994","53550","WI","Wisconsin","Juda",142500,"Midwest","East North Central"
"21995","8001","NJ","New Jersey","Alloway",150163,"Northeast","Middle Atlantic"
"21996","43456","OH","Ohio","Put in Bay",329973,"Midwest","East North Central"
"21997","63447","MO","Missouri","La Belle",62323,"Midwest","West North Central"
"21998","96087","CA","California","Redding",250819,"West","Pacific"
"21999","13157","NY","New York","Sylvan Beach",121809,"Northeast","Middle Atlantic"
"22000","4655","ME","Maine","Machiasport",135786,"Northeast","New England"
"22001","4961","ME","Maine","New Portland",108950,"Northeast","New England"
"22002","36768","AL","Alabama","Pine Apple",57140,"South","East South Central"
"22003","56142","MN","Minnesota","Ivanhoe",68685,"Midwest","West North Central"
"22004","61933","IL","Illinois","Kansas",59179,"Midwest","East North Central"
"22005","74083","OK","Oklahoma","Wann",116765,"South","West South Central"
"22006","13081","NY","New York","Town Of Genoa",177367,"Northeast","Middle Atlantic"
"22007","77519","TX","Texas","Batson",131549,"South","West South Central"
"22008","5471","VT","Vermont","Montgomery",166312,"Northeast","New England"
"22009","52320","IA","Iowa","Olin",107555,"Midwest","West North Central"
"22010","60512","IL","Illinois","Yorkville",240637,"Midwest","East North Central"
"22011","31712","GA","Georgia","Arabi",89500,"South","South Atlantic"
"22012","39179","MS","Mississippi","Vaughan",83685,"South","East South Central"
"22013","53506","WI","Wisconsin","Avoca",110509,"Midwest","East North Central"
"22014","56041","MN","Minnesota","Hanska",188721,"Midwest","West North Central"
"22015","23850","VA","Virginia","Ford",118885,"South","South Atlantic"
"22016","98351","WA","Washington","Longbranch",396251,"West","Pacific"
"22017","64443","MO","Missouri","Easton",211045,"Midwest","West North Central"
"22018","76228","TX","Texas","Bellevue",99754,"South","West South Central"
"22019","4617","ME","Maine","Brooksville",290320,"Northeast","New England"
"22020","4978","ME","Maine","Smithfield",177802,"Northeast","New England"
"22021","54895","WI","Wisconsin","Weyerhaeuser",135683,"Midwest","East North Central"
"22022","79031","TX","Texas","Earth",51092,"South","West South Central"
"22023","58638","ND","North Dakota","Hebron",104857,"Midwest","West North Central"
"22024","22738","VA","Virginia","Barboursville",245588,"South","South Atlantic"
"22025","68810","NE","Nebraska","Alda",133210,"Midwest","West North Central"
"22026","68402","NE","Nebraska","Malcolm",263038,"Midwest","West North Central"
"22027","26410","WV","West Virginia","Newburg",79530,"South","South Atlantic"
"22028","68758","NE","Nebraska","Newman Grove",86326,"Midwest","West North Central"
"22029","12967","NY","New York","Town of Lawrence",74520,"Northeast","Middle Atlantic"
"22030","1029","MA","Massachusetts","Otis",300910,"Northeast","New England"
"22031","99170","WA","Washington","Rosalia",163796,"West","Pacific"
"22032","39144","MS","Mississippi","Pattison",57389,"South","East South Central"
"22033","44699","OH","Ohio","Tippecanoe",121452,"Midwest","East North Central"
"22034","63545","MO","Missouri","Green City",52963,"Midwest","West North Central"
"22035","68944","NE","Nebraska","Harvard",70347,"Midwest","West North Central"
"22036","71826","AR","Arkansas","Bradley",49247,"South","West South Central"
"22037","16836","PA","Pennsylvania","Girard Township",83256,"Northeast","Middle Atlantic"
"22038","45867","OH","Ohio","Mount Blanchard",139555,"Midwest","East North Central"
"22039","55338","MN","Minnesota","Green Isle",173634,"Midwest","West North Central"
"22040","79057","TX","Texas","McLean",38165,"South","West South Central"
"22041","57035","SD","South Dakota","Humboldt",231616,"Midwest","West North Central"
"22042","43462","OH","Ohio","Rudolph",120332,"Midwest","East North Central"
"22043","20693","MD","Maryland","Welcome",341023,"South","South Atlantic"
"22044","4912","ME","Maine","Brighton Plantation",116054,"Northeast","New England"
"22045","17021","PA","Pennsylvania","East Rutherford",147378,"Northeast","Middle Atlantic"
"22046","54835","WI","Wisconsin","Exeland",77916,"Midwest","East North Central"
"22047","64770","MO","Missouri","Montrose",122715,"Midwest","West North Central"
"22048","96024","CA","California","Douglas City",279644,"West","Pacific"
"22049","71432","LA","Louisiana","Georgetown",108102,"South","West South Central"
"22050","57276","SD","South Dakota","White",174709,"Midwest","West North Central"
"22051","37171","TN","Tennessee","Southside",194391,"South","East South Central"
"22052","58652","ND","North Dakota","Richardton",176818,"Midwest","West North Central"
"22053","55753","MN","Minnesota","Keewatin",61210,"Midwest","West North Central"
"22054","53522","WI","Wisconsin","Browntown",159809,"Midwest","East North Central"
"22055","26705","WV","West Virginia","Terra Alta",100926,"South","South Atlantic"
"22056","38454","TN","Tennessee","Duck River",155895,"South","East South Central"
"22057","95227","CA","California","Lockeford",651257,"West","Pacific"
"22058","14822","NY","New York","Canaseraga",69902,"Northeast","Middle Atlantic"
"22059","38380","TN","Tennessee","Sugar Tree",96801,"South","East South Central"
"22060","41544","KY","Kentucky","McCarr",39438,"South","East South Central"
"22061","49827","MI","Michigan","Engadine",72482,"Midwest","East North Central"
"22062","50846","IA","Iowa","Fontanelle",89713,"Midwest","West North Central"
"22063","59754","MT","Montana","Twin Bridges",290092,"West","Mountain"
"22064","72523","AR","Arkansas","Concord",84498,"South","West South Central"
"22065","81233","CO","Colorado","Howard",347576,"West","Mountain"
"22066","5051","VT","Vermont","Newbury",176593,"Northeast","New England"
"22067","43013","OH","Ohio","Hartford",227869,"Midwest","East North Central"
"22068","87418","NM","New Mexico","La Plata",205780,"West","Mountain"
"22069","65534","MO","Missouri","Laquey",159079,"Midwest","West North Central"
"22070","46035","IN","Indiana","Colfax",102350,"Midwest","East North Central"
"22071","49922","MI","Michigan","Dollar Bay",112775,"Midwest","East North Central"
"22072","14740","NY","New York","Town Of Gerry",105981,"Northeast","Middle Atlantic"
"22073","3853","NH","New Hampshire","Tuftonboro",479657,"Northeast","New England"
"22074","54488","WI","Wisconsin","Unity",103449,"Midwest","East North Central"
"22075","64446","MO","Missouri","Fairfax",54397,"Midwest","West North Central"
"22076","72469","AR","Arkansas","Strawberry",74398,"South","West South Central"
"22077","73432","OK","Oklahoma","Coleman",149291,"South","West South Central"
"22078","99155","WA","Washington","Nespelem",67132,"West","Pacific"
"22079","43843","OH","Ohio","Walhonding",138641,"Midwest","East North Central"
"22080","21912","MD","Maryland","Warwick",344743,"South","South Atlantic"
"22081","64484","MO","Missouri","Rushville",115014,"Midwest","West North Central"
"22082","43451","OH","Ohio","Portage",143907,"Midwest","East North Central"
"22083","13788","NY","New York","Town of Stamford",137133,"Northeast","Middle Atlantic"
"22084","44628","OH","Ohio","Glenmont",142658,"Midwest","East North Central"
"22085","51461","IA","Iowa","Schleswig",96289,"Midwest","West North Central"
"22086","56686","MN","Minnesota","Williams",132348,"Midwest","West North Central"
"22087","74574","OK","Oklahoma","Tuskahoma",98050,"South","West South Central"
"22088","29828","SC","South Carolina","Gloverville",44842,"South","South Atlantic"
"22089","61490","IL","Illinois","Woodhull",97447,"Midwest","East North Central"
"22090","72773","AR","Arkansas","Wesley",137015,"South","West South Central"
"22091","61488","IL","Illinois","Wataga",84364,"Midwest","East North Central"
"22092","29934","SC","South Carolina","Garnett",91378,"South","South Atlantic"
"22093","71838","AR","Arkansas","Fulton",47255,"South","West South Central"
"22094","46340","IN","Indiana","Hanna",171740,"Midwest","East North Central"
"22095","16020","PA","Pennsylvania","Venango Township",179761,"Northeast","Middle Atlantic"
"22096","27843","NC","North Carolina","Hobgood",37044,"South","South Atlantic"
"22097","55929","MN","Minnesota","Dover",258461,"Midwest","West North Central"
"22098","50510","IA","Iowa","Albert City",81204,"Midwest","West North Central"
"22099","26419","WV","West Virginia","Pine Grove",42073,"South","South Atlantic"
"22100","47020","IN","Indiana","Florence",130800,"Midwest","East North Central"
"22101","54465","WI","Wisconsin","Pickerel",174501,"Midwest","East North Central"
"22102","71950","AR","Arkansas","Daisy",88011,"South","West South Central"
"22103","80743","CO","Colorado","Otis",89271,"West","Mountain"
"22104","97865","OR","Oregon","Mount Vernon",151971,"West","Pacific"
"22105","30426","GA","Georgia","Girard",99592,"South","South Atlantic"
"22106","24147","VA","Virginia","Rich Creek",88143,"South","South Atlantic"
"22107","5037","VT","Vermont","West Windsor",216454,"Northeast","New England"
"22108","52037","IA","Iowa","Delmar",150583,"Midwest","West North Central"
"22109","17255","PA","Pennsylvania","Dublin Township",111417,"Northeast","Middle Atlantic"
"22110","53582","WI","Wisconsin","Ridgeway",166881,"Midwest","East North Central"
"22111","82649","WY","Wyoming","Shoshoni",148997,"West","Mountain"
"22112","95701","CA","California","Alta",338217,"West","Pacific"
"22113","67416","KS","Kansas","Assaria",175191,"Midwest","West North Central"
"22114","16854","PA","Pennsylvania","Millheim",174976,"Northeast","Middle Atlantic"
"22115","13752","NY","New York","Town Of Hamden",178742,"Northeast","Middle Atlantic"
"22116","36720","AL","Alabama","Alberta",103425,"South","East South Central"
"22117","41645","KY","Kentucky","Langley",66363,"South","East South Central"
"22118","56314","MN","Minnesota","Bowlus",239953,"Midwest","West North Central"
"22119","76635","TX","Texas","Coolidge",84001,"South","West South Central"
"22120","79052","TX","Texas","Kress",59952,"South","West South Central"
"22121","28082","NC","North Carolina","Concord",168697,"South","South Atlantic"
"22122","5649","VT","Vermont","Orange",147994,"Northeast","New England"
"22123","56580","MN","Minnesota","Sabin",218157,"Midwest","West North Central"
"22124","12130","NY","New York","Niverville",189757,"Northeast","Middle Atlantic"
"22125","13485","NY","New York","Town Of Edmeston",105640,"Northeast","Middle Atlantic"
"22126","95017","CA","California","Davenport",757324,"West","Pacific"
"22127","45898","OH","Ohio","Willshire",85760,"Midwest","East North Central"
"22128","56579","MN","Minnesota","Rothsay",155957,"Midwest","West North Central"
"22129","24185","VA","Virginia","Woolwine",102512,"South","South Atlantic"
"22130","25252","WV","West Virginia","Le Roy",95987,"South","South Atlantic"
"22131","30660","GA","Georgia","Rayle",96750,"South","South Atlantic"
"22132","41837","KY","Kentucky","Mayking",46822,"South","East South Central"
"22133","42333","KY","Kentucky","Cromwell",106417,"South","East South Central"
"22134","73766","OK","Oklahoma","Pond Creek",80375,"South","West South Central"
"22135","83553","ID","Idaho","Weippe",150656,"West","Mountain"
"22136","29469","SC","South Carolina","Pinopolis",335845,"South","South Atlantic"
"22137","3740","NH","New Hampshire","Bath",186030,"Northeast","New England"
"22138","56176","MN","Minnesota","Trimont",94446,"Midwest","West North Central"
"22139","72537","AR","Arkansas","Gamaliel",160052,"South","West South Central"
"22140","10501","NY","New York","Town Of Somers",608793,"Northeast","Middle Atlantic"
"22141","29133","SC","South Carolina","Rowesville",73494,"South","South Atlantic"
"22142","12985","NY","New York","Town of Peru",121438,"Northeast","Middle Atlantic"
"22143","79526","TX","Texas","Hermleigh",130389,"South","West South Central"
"22144","13303","NY","New York","Western",170757,"Northeast","Middle Atlantic"
"22145","20658","MD","Maryland","Marbury",233955,"South","South Atlantic"
"22146","25854","WV","West Virginia","Mount Lookout",92244,"South","South Atlantic"
"22147","27314","NC","North Carolina","Prospect Hill",186936,"South","South Atlantic"
"22148","74333","OK","Oklahoma","Bluejacket",154000,"South","West South Central"
"22149","78948","TX","Texas","Lincoln",244221,"South","West South Central"
"22150","31764","GA","Georgia","Leslie",95821,"South","South Atlantic"
"22151","70732","LA","Louisiana","Fordoche",118268,"South","West South Central"
"22152","61884","IL","Illinois","White Heath",245222,"Midwest","East North Central"
"22153","25081","WV","West Virginia","Madison",106449,"South","South Atlantic"
"22154","23055","VA","Virginia","Bremo Bluff",180650,"South","South Atlantic"
"22155","38486","TN","Tennessee","Westpoint",102260,"South","East South Central"
"22156","51525","IA","Iowa","Carson",132690,"Midwest","West North Central"
"22157","61733","IL","Illinois","Deer Creek",133874,"Midwest","East North Central"
"22158","83234","ID","Idaho","Downey",133532,"West","Mountain"
"22159","76934","TX","Texas","Carlsbad",124300,"South","West South Central"
"22160","47847","IN","Indiana","Dana",78463,"Midwest","East North Central"
"22161","22627","VA","Virginia","Flint Hill",445142,"South","South Atlantic"
"22162","54427","WI","Wisconsin","Eland",139395,"Midwest","East North Central"
"22163","26581","WV","West Virginia","Littleton",50757,"South","South Atlantic"
"22164","49716","MI","Michigan","Brutus",177316,"Midwest","East North Central"
"22165","51234","IA","Iowa","Boyden",164480,"Midwest","West North Central"
"22166","51573","IA","Iowa","Stanton",99879,"Midwest","West North Central"
"22167","58261","ND","North Dakota","Minto",99012,"Midwest","West North Central"
"22168","73655","OK","Oklahoma","Lone Wolf",56186,"South","West South Central"
"22169","13864","NY","New York","Town of Candor",129717,"Northeast","Middle Atlantic"
"22170","75439","TX","Texas","Ector",116067,"South","West South Central"
"22171","36370","AL","Alabama","Pansey",101326,"South","East South Central"
"22172","86018","AZ","Arizona","Parks",342445,"West","Mountain"
"22173","12824","NY","New York","Town of Bolton",421386,"Northeast","Middle Atlantic"
"22174","97543","OR","Oregon","Grants Pass",355468,"West","Pacific"
"22175","68863","NE","Nebraska","Overton",134379,"Midwest","West North Central"
"22176","24827","WV","West Virginia","Amherstdale",41244,"South","South Atlantic"
"22177","42069","KY","Kentucky","Melber",90848,"South","East South Central"
"22178","58718","ND","North Dakota","Berthold",185247,"Midwest","West North Central"
"22179","43445","OH","Ohio","Martin",133871,"Midwest","East North Central"
"22180","97011","OR","Oregon","Brightwood",345860,"West","Pacific"
"22181","16224","PA","Pennsylvania","Redbank Township",78414,"Northeast","Middle Atlantic"
"22182","2454","MA","Massachusetts","Waltham",610682,"Northeast","New England"
"22183","25235","WV","West Virginia","Newton",90360,"South","South Atlantic"
"22184","61420","IL","Illinois","Blandinsville",55450,"Midwest","East North Central"
"22185","54763","WI","Wisconsin","Ridgeland",124667,"Midwest","East North Central"
"22186","54750","WI","Wisconsin","Maiden Rock",183773,"Midwest","East North Central"
"22187","72436","AR","Arkansas","Lafe",81222,"South","West South Central"
"22188","57055","SD","South Dakota","Renner",314374,"Midwest","West North Central"
"22189","4623","ME","Maine","Columbia Falls",102979,"Northeast","New England"
"22190","13464","NY","New York","Town of Smyrna",92308,"Northeast","Middle Atlantic"
"22191","29564","SC","South Carolina","Lane",40353,"South","South Atlantic"
"22192","45382","OH","Ohio","West Manchester",117373,"Midwest","East North Central"
"22193","56285","MN","Minnesota","Sacred Heart",86172,"Midwest","West North Central"
"22194","79043","TX","Texas","Hart",62416,"South","West South Central"
"22195","82223","WY","Wyoming","Lingle",190494,"West","Mountain"
"22196","8317","NJ","New Jersey","Weymouth Township",197639,"Northeast","Middle Atlantic"
"22197","4422","ME","Maine","Charleston",133386,"Northeast","New England"
"22198","61931","IL","Illinois","Humboldt",82191,"Midwest","East North Central"
"22199","36511","AL","Alabama","Bon Secour",173291,"South","East South Central"
"22200","49501","MI","Michigan","Grand Rapids",306282,"Midwest","East North Central"
"22201","77010","TX","Texas","Houston",445384,"South","West South Central"
"22202","41174","KY","Kentucky","South Shore",76877,"South","East South Central"
"22203","16640","PA","Pennsylvania","White Township",111461,"Northeast","Middle Atlantic"
"22204","49874","MI","Michigan","Powers",76841,"Midwest","East North Central"
"22205","29037","SC","South Carolina","Chappells",139941,"South","South Atlantic"
"22206","70541","LA","Louisiana","Grand Coteau",78899,"South","West South Central"
"22207","71358","LA","Louisiana","Palmetto",89653,"South","West South Central"
"22208","64448","MO","Missouri","Faucett",206317,"Midwest","West North Central"
"22209","17774","PA","Pennsylvania","Jordan Township",148991,"Northeast","Middle Atlantic"
"22210","17228","PA","Pennsylvania","Licking Creek Township",124740,"Northeast","Middle Atlantic"
"22211","54418","WI","Wisconsin","Bryant",115513,"Midwest","East North Central"
"22212","74931","OK","Oklahoma","Bunch",76399,"South","West South Central"
"22213","76621","TX","Texas","Abbott",150245,"South","West South Central"
"22214","83610","ID","Idaho","Cambridge",173482,"West","Mountain"
"22215","73481","OK","Oklahoma","Ratliff City",63430,"South","West South Central"
"22216","29941","SC","South Carolina","Sheldon",1710612,"South","South Atlantic"
"22217","75976","TX","Texas","Alto",76407,"South","West South Central"
"22218","68924","NE","Nebraska","Axtell",182791,"Midwest","West North Central"
"22219","89025","NV","Nevada","Moapa",254363,"West","Mountain"
"22220","11972","NY","New York","Eastport",526549,"Northeast","Middle Atlantic"
"22221","63954","MO","Missouri","Neelyville",69878,"Midwest","West North Central"
"22222","66546","KS","Kansas","Wakarusa",205641,"Midwest","West North Central"
"22223","45863","OH","Ohio","Middle Point",89019,"Midwest","East North Central"
"22224","4568","ME","Maine","South Bristol",403446,"Northeast","New England"
"22225","23442","VA","Virginia","Temperanceville",134887,"South","South Atlantic"
"22226","31071","GA","Georgia","Pineview",112844,"South","South Atlantic"
"22227","59520","MT","Montana","Big Sandy",131815,"West","Mountain"
"22228","71331","LA","Louisiana","Effie",126245,"South","West South Central"
"22229","25843","WV","West Virginia","Ghent",173504,"South","South Atlantic"
"22230","45160","OH","Ohio","Owensville",135502,"Midwest","East North Central"
"22231","61413","IL","Illinois","Alpha",88774,"Midwest","East North Central"
"22232","83524","ID","Idaho","Culdesac",244143,"West","Mountain"
"22233","72084","AR","Arkansas","Leola",66562,"South","West South Central"
"22234","13635","NY","New York","Harrisville",62165,"Northeast","Middle Atlantic"
"22235","13680","NY","New York","Rensselaer Falls",75868,"Northeast","Middle Atlantic"
"22236","74875","OK","Oklahoma","Tryon",92360,"South","West South Central"
"22237","51577","IA","Iowa","Walnut",147814,"Midwest","West North Central"
"22238","66753","KS","Kansas","McCune",84516,"Midwest","West North Central"
"22239","55969","MN","Minnesota","Rollingstone",217654,"Midwest","West North Central"
"22240","5158","VT","Vermont","Westminster",183727,"Northeast","New England"
"22241","5836","VT","Vermont","Hardwick",159121,"Northeast","New England"
"22242","13739","NY","New York","Town Of Kortright",160769,"Northeast","Middle Atlantic"
"22243","50632","IA","Iowa","Garwin",86050,"Midwest","West North Central"
"22244","56578","MN","Minnesota","Rochert",291208,"Midwest","West North Central"
"22245","25085","WV","West Virginia","Gauley Bridge",51963,"South","South Atlantic"
"22246","46987","IN","Indiana","Sweetser",116387,"Midwest","East North Central"
"22247","61742","IL","Illinois","Goodfield",268056,"Midwest","East North Central"
"22248","20617","MD","Maryland","Bryantown",365926,"South","South Atlantic"
"22249","14815","NY","New York","Town Of Tyrone",159803,"Northeast","Middle Atlantic"
"22250","50238","IA","Iowa","Russell",83162,"Midwest","West North Central"
"22251","56068","MN","Minnesota","Minnesota Lake",123215,"Midwest","West North Central"
"22252","72471","AR","Arkansas","Swifton",60144,"South","West South Central"
"22253","83342","ID","Idaho","Malta",207269,"West","Mountain"
"22254","54836","WI","Wisconsin","Foxboro",201171,"Midwest","East North Central"
"22255","44804","OH","Ohio","Arcadia",134058,"Midwest","East North Central"
"22256","89402","NV","Nevada","Incline Village",1757483,"West","Mountain"
"22257","3875","NH","New Hampshire","Madison",272357,"Northeast","New England"
"22258","26739","WV","West Virginia","Mount Storm",80211,"South","South Atlantic"
"22259","55708","MN","Minnesota","Biwabik",71858,"Midwest","West North Central"
"22260","21662","MD","Maryland","Royal Oak",688758,"South","South Atlantic"
"22261","64096","MO","Missouri","Waverly",92000,"Midwest","West North Central"
"22262","4745","OK","Oklahoma","Temple",99271,"South","West South Central"
"22263","21778","MD","Maryland","Rocky Ridge",281069,"South","South Atlantic"
"22264","35575","AL","Alabama","Lynn",61332,"South","East South Central"
"22265","51058","IA","Iowa","Sutherland",64515,"Midwest","West North Central"
"22266","56137","MN","Minnesota","Heron Lake",95992,"Midwest","West North Central"
"22267","57249","SD","South Dakota","Lake Preston",140534,"Midwest","West North Central"
"22268","57376","SD","South Dakota","Tripp",68538,"Midwest","West North Central"
"22269","78932","TX","Texas","Carmine",308224,"South","West South Central"
"22270","81143","CO","Colorado","Moffat",126248,"West","Mountain"
"22271","95306","CA","California","Catheys Valley",346573,"West","Pacific"
"22272","49835","MI","Michigan","Garden",105705,"Midwest","East North Central"
"22273","68633","NE","Nebraska","Dodge",109398,"Midwest","West North Central"
"22274","22832","VA","Virginia","Keezletown",236831,"South","South Atlantic"
"22275","54653","WI","Wisconsin","Rockland",185230,"Midwest","East North Central"
"22276","50106","IA","Iowa","Gilman",105547,"Midwest","West North Central"
"22277","54137","WI","Wisconsin","Krakow",161194,"Midwest","East North Central"
"22278","96109","CA","California","Doyle",121155,"West","Pacific"
"22279","4424","ME","Maine","Weston",112918,"Northeast","New England"
"22280","4859","ME","Maine","St George",286183,"Northeast","New England"
"22281","24484","VA","Virginia","Warm Springs",137209,"South","South Atlantic"
"22282","24578","VA","Virginia","Natural Bridge",201262,"South","South Atlantic"
"22283","38579","TN","Tennessee","Quebeck",138709,"South","East South Central"
"22284","47991","IN","Indiana","West Lebanon",76084,"Midwest","East North Central"
"22285","98279","WA","Washington","Olga",656382,"West","Pacific"
"22286","21657","MD","Maryland","Queen Anne",281382,"South","South Atlantic"
"22287","40104","KY","Kentucky","Battletown",141995,"South","East South Central"
"22288","68956","NE","Nebraska","Kenesaw",144923,"Midwest","West North Central"
"22289","77533","TX","Texas","Daisetta",79631,"South","West South Central"
"22290","63829","MO","Missouri","Cardwell",48778,"Midwest","West North Central"
"22291","3218","NH","New Hampshire","Barnstead",252648,"Northeast","New England"
"22292","49847","MI","Michigan","Hermansville",74551,"Midwest","East North Central"
"22293","73002","OK","Oklahoma","Alex",77522,"South","West South Central"
"22294","82842","WY","Wyoming","Banner",281419,"West","Mountain"
"22295","75489","TX","Texas","Whitewright",172811,"South","West South Central"
"22296","12732","NY","New York","Highland",182148,"Northeast","Middle Atlantic"
"22297","21636","MD","Maryland","Goldsboro",195001,"South","South Atlantic"
"22298","36585","AL","Alabama","Wagarville",99964,"South","East South Central"
"22299","38670","MS","Mississippi","Sledge",106120,"South","East South Central"
"22300","41531","KY","Kentucky","Hardy",48769,"South","East South Central"
"22301","50645","IA","Iowa","Ionia",134251,"Midwest","West North Central"
"22302","51027","IA","Iowa","Ireton",157689,"Midwest","West North Central"
"22303","56270","MN","Minnesota","Morton",64133,"Midwest","West North Central"
"22304","57279","SD","South Dakota","Wilmot",146057,"Midwest","West North Central"
"22305","64481","MO","Missouri","Ridgeway",81559,"Midwest","West North Central"
"22306","84622","UT","Utah","Centerfield",163809,"West","Mountain"
"22307","87006","NM","New Mexico","Socorro",138576,"West","Mountain"
"22308","88325","NM","New Mexico","Alamogordo",200586,"West","Mountain"
"22309","24622","VA","Virginia","Richlands",34865,"South","South Atlantic"
"22310","31561","GA","Georgia","Sea Island",2375484,"South","South Atlantic"
"22311","47955","IN","Indiana","Linden",104166,"Midwest","East North Central"
"22312","55941","MN","Minnesota","Hokah",193636,"Midwest","West North Central"
"22313","68349","NE","Nebraska","Elmwood",155311,"Midwest","West North Central"
"22314","53808","WI","Wisconsin","Dickeyville",158983,"Midwest","East North Central"
"22315","12934","NY","New York","Town Of Ellenburg",87256,"Northeast","Middle Atlantic"
"22316","92282","CA","California","White Water",236838,"West","Pacific"
"22317","62074","IL","Illinois","New Douglas",122796,"Midwest","East North Central"
"22318","97037","OR","Oregon","Maupin",189390,"West","Pacific"
"22319","13693","NY","New York","Town of Lyme",166842,"Northeast","Middle Atlantic"
"22320","24818","WV","West Virginia","Brenton",42838,"South","South Atlantic"
"22321","31836","GA","Georgia","Woodland",121628,"South","South Atlantic"
"22322","68783","NE","Nebraska","Verdigre",89551,"Midwest","West North Central"
"22323","46301","IN","Indiana","Beverly Shores",488787,"Midwest","East North Central"
"22324","31798","GA","Georgia","Ambrose",118056,"South","South Atlantic"
"22325","21671","MD","Maryland","Tilghman",284392,"South","South Atlantic"
"22326","93664","CA","California","Shaver Lake",404108,"West","Pacific"
"22327","26167","WV","West Virginia","Reader",66557,"South","South Atlantic"
